name,ip,port,proto,state,service,product,version,confidence,evidence,banner,http_status,http_server,http_title
www.games,75.2.38.108,1068,tcp,open,instl_bootc,,,low,nmap-services,,,,
www.games,75.2.38.108,1070,tcp,open,gmrupdateserv,,,low,nmap-services,,,,
www.games,75.2.38.108,1071,tcp,open,bsquare-voip,,,low,nmap-services,,,,
www.games,75.2.38.108,1072,tcp,open,cardax,,,low,nmap-services,,,,
www.games,75.2.38.108,1073,tcp,open,bridgecontrol,,,low,nmap-services,,,,
www.games,75.2.38.108,1074,tcp,open,warmspotMgmt,,,low,nmap-services,,,,
www.games,75.2.38.108,1078,tcp,open,avocent-proxy,,,low,nmap-services,,,,
www.games,75.2.38.108,1086,tcp,open,cplscrambler-lg,,,low,nmap-services,,,,
www.games,75.2.38.108,1088,tcp,open,cplscrambler-al,,,low,nmap-services,,,,
www.games,75.2.38.108,1097,tcp,open,sunclustermgr,,,low,nmap-services,,,,
www.games,75.2.38.108,1098,tcp,open,rmiactivation,,,low,nmap-services,,,,
www.games,75.2.38.108,1104,tcp,open,xrl,,,low,nmap-services,,,,
www.games,75.2.38.108,1111,tcp,open,lmsocialserver,,,low,nmap-services,,,,
www.games,75.2.38.108,1218,tcp,open,aeroflight-ads,,,low,nmap-services,,,,
www.games,75.2.38.108,1234,tcp,open,hotline,,,low,nmap-services,,,,
www.games,75.2.38.108,1272,tcp,open,cspmlockmgr,,,low,nmap-services,,,,
www.games,75.2.38.108,1311,tcp,open,rxmon,,,low,nmap-services,,,,
www.games,75.2.38.108,1500,tcp,open,vlsi-lm,,,low,nmap-services,,,,
www.games,75.2.38.108,1501,tcp,open,sas-3,,,low,nmap-services,,,,
www.games,75.2.38.108,1503,tcp,open,imtc-mcs,,,low,nmap-services,,,,
www.games,75.2.38.108,1521,tcp,open,oracle,,,low,nmap-services,,,,
www.games,75.2.38.108,1700,tcp,open,mps-raft,,,low,nmap-services,,,,
www.games,75.2.38.108,1717,tcp,open,fj-hdnet,,,low,nmap-services,,,,
www.games,75.2.38.108,1720,tcp,open,h323q931,,,low,nmap-services,,,,
www.games,75.2.38.108,1761,tcp,open,landesk-rc,,,low,nmap-services,,,,
www.games,75.2.38.108,1935,tcp,open,rtmp,,,low,nmap-services,,,,
www.games,75.2.38.108,1947,tcp,open,sentinelsrm,,,low,nmap-services,,,,
www.games,75.2.38.108,2003,tcp,open,finger,,,low,nmap-services,,,,
www.games,75.2.38.108,2005,tcp,open,deslogin,,,low,nmap-services,,,,
www.games,75.2.38.108,2006,tcp,open,invokator,,,low,nmap-services,,,,
www.games,75.2.38.108,2007,tcp,open,dectalk,,,low,nmap-services,,,,
www.games,75.2.38.108,2008,tcp,open,conf,,,low,nmap-services,,,,
www.games,75.2.38.108,2009,tcp,open,news,,,low,nmap-services,,,,
www.games,75.2.38.108,2010,tcp,open,search,,,low,nmap-services,,,,
www.games,75.2.38.108,2065,tcp,open,dlsrpn,,,low,nmap-services,,,,
www.games,75.2.38.108,2103,tcp,open,zephyr-clt,,,low,nmap-services,,,,
www.games,75.2.38.108,2119,tcp,open,gsigatekeeper,,,low,nmap-services,,,,
