name,ip,port,proto,state,service,product,version,confidence,evidence,banner,http_status,http_server,http_title
m.google.com,2800:3f0:4001:80b::200b,443,tcp,open,https,,,medium,http,,400,,Error 400 (Bad Request)!!1
mail.google.com,142.250.78.101,80,tcp,open,http,gws,,medium,http,,301,gws,301 Moved
mail.google.com,142.250.78.101,443,tcp,open,https,gws,,medium,http,,301,gws,301 Moved
mail.google.com,2800:3f0:4001:800::2005,80,tcp,open,http,,,medium,http,,400,,Error 400 (Bad Request)!!1
mail.google.com,2800:3f0:4001:800::2005,443,tcp,open,https,,,medium,http,,400,,Error 400 (Bad Request)!!1
news.google.com,172.217.29.78,80,tcp,open,http,gws,,medium,http,,301,gws,301 Moved
news.google.com,172.217.29.78,443,tcp,open,https,gws,,medium,http,,301,gws,301 Moved
news.google.com,2800:3f0:4001:81c::200e,80,tcp,open,http,,,medium,http,,400,,Error 400 (Bad Request)!!1
news.google.com,2800:3f0:4001:81c::200e,443,tcp,open,https,,,medium,http,,400,,Error 400 (Bad Request)!!1
ns.google.com,216.239.32.10,53,tcp,open,domain,,,low,nmap-services,,,,
ns1.google.com,2001:4860:4802:32::a,53,tcp,open,domain,,,low,nmap-services,,,,
ns2.google.com,2001:4860:4802:34::a,53,tcp,open,domain,,,low,nmap-services,,,,
ns2.google.com,216.239.34.10,53,tcp,open,domain,,,low,nmap-services,,,,
ns3.google.com,2001:4860:4802:36::a,53,tcp,open,domain,,,low,nmap-services,,,,
ns3.google.com,216.239.36.10,53,tcp,open,domain,,,low,nmap-services,,,,
ns4.google.com,2001:4860:4802:38::a,53,tcp,open,domain,,,low,nmap-services,,,,
ns4.google.com,216.239.38.10,53,tcp,open,domain,,,low,nmap-services,,,,
pay.google.com,108.177.123.92,80,tcp,open,http,gws,,medium,http,,301,gws,301 Moved
pay.google.com,108.177.123.92,443,tcp,open,https,gws,,medium,http,,301,gws,301 Moved
pay.google.com,2800:3f0:4003:c0f::5c,80,tcp,open,http,,,medium,http,,400,,Error 400 (Bad Request)!!1
pay.google.com,2800:3f0:4003:c0f::5c,443,tcp,open,https,,,medium,http,,400,,Error 400 (Bad Request)!!1
photo.google.com,172.217.30.110,80,tcp,open,http,gws,,medium,http,,301,gws,301 Moved
photo.google.com,172.217.30.110,443,tcp,open,https,gws,,medium,http,,301,gws,301 Moved
photo.google.com,2800:3f0:4001:847::200e,80,tcp,open,http,,,medium,http,,400,,Error 400 (Bad Request)!!1
photo.google.com,2800:3f0:4001:847::200e,443,tcp,open,https,,,medium,http,,400,,Error 400 (Bad Request)!!1
shop.google.com,172.217.192.92,80,tcp,open,http,gws,,medium,http,,301,gws,301 Moved
shop.google.com,172.217.192.92,443,tcp,open,https,gws,,medium,http,,301,gws,301 Moved
shop.google.com,2800:3f0:4003:c02::5c,80,tcp,open,http,,,medium,http,,400,,Error 400 (Bad Request)!!1
shop.google.com,2800:3f0:4003:c02::5c,443,tcp,open,https,,,medium,http,,400,,Error 400 (Bad Request)!!1
shopping.google.com,142.251.0.92,80,tcp,open,http,gws,,medium,http,,301,gws,301 Moved
shopping.google.com,142.251.0.92,443,tcp,open,https,gws,,medium,http,,301,gws,301 Moved
shopping.google.com,2800:3f0:4003:c08::5c,80,tcp,open,http,,,medium,http,,400,,Error 400 (Bad Request)!!1
shopping.google.com,2800:3f0:4003:c08::5c,443,tcp,open,https,,,medium,http,,400,,Error 400 (Bad Request)!!1
smtp.google.com,2800:3f0:4003:c01::1a,25,tcp,open,ftp,,,medium,banner,220 mx.google.com ESMTP a1e0cc1a2514c-94dd0e29bcdsi405936241.154 - gsmtp\r\n,,,
smtp.google.com,2800:3f0:4003:c01::1b,25,tcp,open,ftp,,,medium,banner,220 mx.google.com ESMTP a1e0cc1a2514c-94da89f7c5bsi1838899241.88 - gsmtp\r\n,,,
smtp.google.com,2800:3f0:4003:c02::1a,25,tcp,open,ftp,,,medium,banner,220 mx.google.com ESMTP a1e0cc1a2514c-94da8b9bbedsi1854788241.137 - gsmtp\r\n,,,
smtp.google.com,2800:3f0:4003:c02::1b,25,tcp,open,ftp,,,medium,banner,220 mx.google.com ESMTP a1e0cc1a2514c-94da8be50dbsi1837611241.211 - gsmtp\r\n,,,
support.google.com,172.217.172.142,80,tcp,open,http,,,low,nmap-services,,,,
support.google.com,172.217.172.142,443,tcp,open,https,,,low,nmap-services,,,,
support.google.com,2800:3f0:4001:814::200e,80,tcp,open,http,,,medium,http,,400,,Error 400 (Bad Request)!!1
support.google.com,2800:3f0:4001:814::200e,443,tcp,open,https,,,medium,http,,400,,Error 400 (Bad Request)!!1
tools.google.com,142.251.134.174,80,tcp,open,http,,,low,nmap-services,,,,
tools.google.com,142.251.134.174,443,tcp,open,https,,,low,nmap-services,,,,
tools.google.com,2800:3f0:4001:812::200e,80,tcp,open,http,,,medium,http,,400,,Error 400 (Bad Request)!!1
tools.google.com,2800:3f0:4001:812::200e,443,tcp,open,https,,,medium,http,,400,,Error 400 (Bad Request)!!1
upload.google.com,2800:3f0:4001:81c::200f,80,tcp,open,http,,,medium,http,,400,,Error 400 (Bad Request)!!1
upload.google.com,2800:3f0:4001:81c::200f,443,tcp,open,https,,,medium,http,,400,,Error 400 (Bad Request)!!1
video.google.com,172.217.29.110,443,tcp,open,https,,,low,nmap-services,,,,
video.google.com,2800:3f0:4001:835::200e,80,tcp,open,http,,,medium,http,,400,,Error 400 (Bad Request)!!1
video.google.com,2800:3f0:4001:835::200e,443,tcp,open,https,,,medium,http,,400,,Error 400 (Bad Request)!!1
wallet.google.com,2800:3f0:4003:c01::5c,80,tcp,open,http,,,medium,http,,400,,Error 400 (Bad Request)!!1
wallet.google.com,2800:3f0:4003:c01::5c,443,tcp,open,https,,,medium,http,,400,,Error 400 (Bad Request)!!1
www.google.com,2800:3f0:4001:847::2004,80,tcp,open,http,,,medium,http,,400,,Error 400 (Bad Request)!!1
www.google.com,2800:3f0:4001:847::2004,443,tcp,open,https,,,medium,http,,400,,Error 400 (Bad Request)!!1
www.news,75.2.38.108,7,tcp,open,echo,,,low,nmap-services,,,,
www.news,75.2.38.108,22,tcp,open,ssh,,,low,nmap-services,,,,
www.news,75.2.38.108,23,tcp,open,telnet,,,low,nmap-services,,,,
www.news,75.2.38.108,26,tcp,open,rsftp,,,low,nmap-services,,,,
www.news,75.2.38.108,37,tcp,open,time,,,low,nmap-services,,,,
www.news,75.2.38.108,144,tcp,open,news,,,low,nmap-services,,,,
www.news,75.2.38.108,427,tcp,open,svrloc,,,low,nmap-services,,,,
www.news,75.2.38.108,465,tcp,open,smtps,,,low,nmap-services,,,,
www.news,75.2.38.108,515,tcp,open,printer,,,low,nmap-services,,,,
www.news,75.2.38.108,587,tcp,open,submission,,,low,nmap-services,,,,
www.news,75.2.38.108,1025,tcp,open,NFS-or-IIS,,,low,nmap-services,,,,
www.news,75.2.38.108,1026,tcp,open,LSA-or-nterm,,,low,nmap-services,,,,
